date,region,os-se,count-nombre
2021-03-17,AB,ios,0
2021-03-17,BC,android,0
2021-03-17,BC,ios,0
2021-03-17,MB,android,0
2021-03-17,MB,ios,0
2021-03-17,NB,android,0
2021-03-17,NB,ios,0
2021-03-17,NL,android,0
2021-03-17,NL,ios,0
2021-03-17,NT,android,0
2021-03-17,NT,ios,0
2021-03-17,NS,android,0
2021-03-17,NS,ios,1
2021-03-17,NU,android,0
2021-03-17,NU,ios,0
2021-03-17,ON,android,7
2021-03-17,ON,ios,0
2021-03-17,PE,android,0
2021-03-17,PE,ios,0
2021-03-17,QC,android,1
2021-03-17,QC,ios,1
2021-03-17,SK,android,0
2021-03-17,SK,ios,0
2021-03-17,YT,android,0
2021-03-17,YT,ios,0
2021-03-17,npts-ptso,android,26
2021-03-17,npts-ptso,ios,0
2021-03-18,AB,android,0
2021-03-18,AB,ios,0
2021-03-18,BC,android,0
2021-03-18,BC,ios,0
2021-03-18,MB,android,1
2021-03-18,MB,ios,0
2021-03-18,NB,android,0
2021-03-18,NB,ios,0
2021-03-18,NL,android,0
2021-03-18,NL,ios,0
2021-03-18,NT,android,0
2021-03-18,NT,ios,0
2021-03-18,NS,android,0
2021-03-18,NS,ios,1
2021-03-18,NU,android,0
2021-03-18,NU,ios,0
2021-03-18,ON,android,11
2021-03-18,ON,ios,0
2021-03-18,PE,android,0
2021-03-18,PE,ios,0
2021-03-18,QC,android,0
2021-03-18,QC,ios,1
2021-03-18,SK,android,0
2021-03-18,SK,ios,0
2021-03-18,YT,android,0
2021-03-18,YT,ios,0
2021-03-18,npts-ptso,android,17
2021-03-18,npts-ptso,ios,0
2021-03-19,AB,android,0
2021-03-19,AB,ios,0
2021-03-19,BC,android,0
2021-03-19,BC,ios,0
2021-03-19,MB,android,0
2021-03-19,MB,ios,0
2021-03-19,NB,android,0
2021-03-19,NB,ios,0
2021-03-19,NL,android,0
2021-03-19,NL,ios,0
2021-03-19,NT,android,0
2021-03-19,NT,ios,0
2021-03-19,NS,android,0
2021-03-19,NS,ios,1
2021-03-19,NU,android,0
2021-03-19,NU,ios,0
2021-03-19,ON,android,8
2021-03-19,ON,ios,0
2021-03-19,PE,android,0
2021-03-19,PE,ios,0
2021-03-19,QC,android,0
2021-03-19,QC,ios,1
2021-03-19,SK,android,0
2021-03-19,SK,ios,0
2021-03-19,YT,android,0
2021-03-19,YT,ios,0
2021-03-19,npts-ptso,android,12
2021-03-19,npts-ptso,ios,0
2021-03-20,AB,android,0
2021-03-20,AB,ios,0
2021-03-20,BC,android,0
2021-03-20,BC,ios,0
2021-03-20,MB,android,0
2021-03-20,MB,ios,0
2021-03-20,NB,android,0
2021-03-20,NB,ios,0
2021-03-20,NL,android,0
2021-03-20,NL,ios,0
2021-03-20,NT,android,0
2021-03-20,NT,ios,0
2021-03-20,NS,android,0
2021-03-20,NS,ios,1
2021-03-20,NU,android,0
2021-03-20,NU,ios,0
2021-03-20,ON,android,4
2021-03-20,ON,ios,0
2021-03-20,PE,android,0
2021-03-20,PE,ios,0
2021-03-20,QC,android,0
2021-03-20,QC,ios,1
2021-03-20,SK,android,0
2021-03-20,SK,ios,0
2021-03-20,YT,android,0
2021-03-20,YT,ios,0
2021-03-20,npts-ptso,android,0
2021-03-20,npts-ptso,ios,0
2021-03-21,AB,android,0
2021-03-21,AB,ios,0
2021-03-21,BC,android,0
2021-03-21,BC,ios,0
2021-03-21,MB,android,0
2021-03-21,MB,ios,0
2021-03-21,NB,android,0
2021-03-21,NB,ios,0
2021-03-21,NL,android,0
2021-03-21,NL,ios,0
2021-03-21,NT,android,0
2021-03-21,NT,ios,0
2021-03-21,NS,android,0
2021-03-21,NS,ios,1
2021-03-21,NU,android,0
2021-03-21,NU,ios,0
2021-03-21,ON,android,4
2021-03-21,ON,ios,0
2021-03-21,PE,android,0
2021-03-21,PE,ios,0
2021-03-21,QC,android,0
2021-03-21,QC,ios,1
2021-03-21,SK,android,0
2021-03-21,SK,ios,0
2021-03-21,YT,android,0
2021-03-21,YT,ios,0
2021-03-21,npts-ptso,android,0
2021-03-21,npts-ptso,ios,0
2021-03-22,AB,android,0
2021-03-22,AB,ios,0
2021-03-22,BC,android,0
2021-03-22,BC,ios,0
2021-03-22,MB,android,0
2021-03-22,MB,ios,0
2021-03-22,NB,android,0
2021-03-22,NB,ios,0
2021-03-22,NL,android,0
2021-03-22,NL,ios,0
2021-03-22,NT,android,0
2021-03-22,NT,ios,0
2021-03-22,NS,android,0
2021-03-22,NS,ios,1
2021-03-22,NU,android,0
2021-03-22,NU,ios,0
2021-03-22,ON,android,5
2021-03-22,ON,ios,0
2021-03-22,PE,android,0
2021-03-22,PE,ios,0
2021-03-22,QC,android,1
2021-03-22,QC,ios,1
2021-03-22,SK,android,0
2021-03-22,SK,ios,0
2021-03-22,YT,android,0
2021-03-22,YT,ios,0
2021-03-22,npts-ptso,android,2
2021-03-22,npts-ptso,ios,1
2021-03-23,AB,android,0
2021-03-23,AB,ios,0
2021-03-23,BC,android,0
2021-03-23,BC,ios,0
2021-03-23,MB,android,0
2021-03-23,MB,ios,0
2021-03-23,NB,android,0
2021-03-23,NB,ios,0
2021-03-23,NL,android,0
2021-03-23,NL,ios,0
2021-03-23,NT,android,0
2021-03-23,NT,ios,0
2021-03-23,NS,android,0
2021-03-23,NS,ios,1
2021-03-23,NU,android,0
2021-03-23,NU,ios,0
2021-03-23,ON,android,11
2021-03-23,ON,ios,1
2021-03-23,PE,android,0
2021-03-23,PE,ios,0
2021-03-23,QC,android,0
2021-03-23,QC,ios,1
2021-03-23,SK,android,0
2021-03-23,SK,ios,0
2021-03-23,YT,android,0
2021-03-23,YT,ios,0
2021-03-23,npts-ptso,android,25
2021-03-23,npts-ptso,ios,5
2021-03-24,AB,android,0
2021-03-24,AB,ios,0
2021-03-24,BC,android,0
2021-03-24,BC,ios,0
2021-03-24,MB,android,0
2021-03-24,MB,ios,0
2021-03-24,NB,android,0
2021-03-24,NB,ios,0
2021-03-24,NL,android,0
