date,framework_status-etat_cadre,notification_permission-permission_notif,count-nombre
2021-04-19,disabled-desactive,blocked-bloque,0
2021-04-19,disabled-desactive,granted-autorise,0
2021-04-19,disabled-desactive,denied-refuse,0
2021-04-20,enabled-active,blocked-bloque,0
2021-04-20,enabled-active,granted-autorise,0
2021-04-20,enabled-active,denied-refuse,0
2021-04-20,disabled-desactive,blocked-bloque,0
2021-04-20,disabled-desactive,granted-autorise,0
2021-04-20,disabled-desactive,denied-refuse,0
2021-04-21,enabled-active,blocked-bloque,0
2021-04-21,enabled-active,granted-autorise,0
2021-04-21,enabled-active,denied-refuse,0
2021-04-21,disabled-desactive,blocked-bloque,0
2021-04-21,disabled-desactive,granted-autorise,0
2021-04-21,disabled-desactive,denied-refuse,0
2021-04-22,enabled-active,blocked-bloque,0
2021-04-22,enabled-active,granted-autorise,0
2021-04-22,enabled-active,denied-refuse,0
2021-04-22,disabled-desactive,blocked-bloque,0
2021-04-22,disabled-desactive,granted-autorise,0
2021-04-22,disabled-desactive,denied-refuse,0
2021-04-23,enabled-active,blocked-bloque,0
2021-04-23,enabled-active,granted-autorise,0
2021-04-23,enabled-active,denied-refuse,0
2021-04-23,disabled-desactive,blocked-bloque,0
2021-04-23,disabled-desactive,granted-autorise,0
2021-04-23,disabled-desactive,denied-refuse,0
2021-04-24,enabled-active,blocked-bloque,0
2021-04-24,enabled-active,granted-autorise,0
2021-04-24,enabled-active,denied-refuse,0
2021-04-24,disabled-desactive,blocked-bloque,0
2021-04-24,disabled-desactive,granted-autorise,0
2021-04-24,disabled-desactive,denied-refuse,0
2021-04-25,enabled-active,blocked-bloque,0
2021-04-25,enabled-active,granted-autorise,0
2021-04-25,enabled-active,denied-refuse,0
2021-04-25,disabled-desactive,blocked-bloque,0
2021-04-25,disabled-desactive,granted-autorise,0
2021-04-25,disabled-desactive,denied-refuse,0
2021-04-26,enabled-active,blocked-bloque,0
2021-04-26,enabled-active,granted-autorise,1
2021-04-26,enabled-active,denied-refuse,0
2021-04-26,disabled-desactive,blocked-bloque,0
2021-04-26,disabled-desactive,granted-autorise,0
2021-04-26,disabled-desactive,denied-refuse,0
2021-04-27,enabled-active,blocked-bloque,0
2021-04-27,enabled-active,granted-autorise,0
2021-04-27,enabled-active,denied-refuse,0
2021-04-27,disabled-desactive,blocked-bloque,0
2021-04-27,disabled-desactive,granted-autorise,0
2021-04-27,disabled-desactive,denied-refuse,0
2021-04-28,enabled-active,blocked-bloque,0
2021-04-28,enabled-active,granted-autorise,0
2021-04-28,enabled-active,denied-refuse,0
2021-04-28,disabled-desactive,blocked-bloque,0
2021-04-28,disabled-desactive,granted-autorise,0
2021-04-28,disabled-desactive,denied-refuse,0
2021-04-29,enabled-active,blocked-bloque,0
2021-04-29,enabled-active,granted-autorise,19
2021-04-29,enabled-active,denied-refuse,0
2021-04-29,disabled-desactive,blocked-bloque,1
2021-04-29,disabled-desactive,granted-autorise,2
2021-04-29,disabled-desactive,denied-refuse,0
2021-04-30,enabled-active,blocked-bloque,0
2021-04-30,enabled-active,granted-autorise,13
2021-04-30,enabled-active,denied-refuse,0
2021-04-30,disabled-desactive,blocked-bloque,0
2021-04-30,disabled-desactive,granted-autorise,6
2021-04-30,disabled-desactive,denied-refuse,1
2021-05-01,enabled-active,blocked-bloque,0
2021-05-01,enabled-active,granted-autorise,2
2021-05-01,enabled-active,denied-refuse,0
2021-05-01,disabled-desactive,blocked-bloque,0
2021-05-01,disabled-desactive,granted-autorise,0
2021-05-01,disabled-desactive,denied-refuse,0
2021-05-02,enabled-active,blocked-bloque,0
2021-05-02,enabled-active,granted-autorise,0
2021-05-02,enabled-active,denied-refuse,0
2021-05-02,disabled-desactive,blocked-bloque,0
2021-05-02,disabled-desactive,granted-autorise,0
2021-05-02,disabled-desactive,denied-refuse,0
2021-05-03,enabled-active,blocked-bloque,0
2021-05-03,enabled-active,granted-autorise,14
2021-05-03,enabled-active,denied-refuse,0
2021-05-03,disabled-desactive,blocked-bloque,0
2021-05-03,disabled-desactive,granted-autorise,4
2021-05-03,disabled-desactive,denied-refuse,0
2021-05-04,enabled-active,blocked-bloque,0
2021-05-04,enabled-active,granted-autorise,19
2021-05-04,enabled-active,denied-refuse,0
2021-05-04,disabled-desactive,blocked-bloque,0
2021-05-04,disabled-desactive,granted-autorise,13
2021-05-04,disabled-desactive,denied-refuse,1
2021-05-05,enabled-active,blocked-bloque,0
2021-05-05,enabled-active,granted-autorise,19
2021-05-05,enabled-active,denied-refuse,0
2021-05-05,disabled-desactive,blocked-bloque,0
2021-05-05,disabled-desactive,granted-autorise,0
2021-05-05,disabled-desactive,denied-refuse,0
2021-05-06,enabled-active,blocked-bloque,0
2021-05-06,enabled-active,granted-autorise,25
2021-05-06,enabled-active,denied-refuse,0
2021-05-06,disabled-desactive,blocked-bloque,0
2021-05-06,disabled-desactive,granted-autorise,5
2021-05-06,disabled-desactive,denied-refuse,0
2021-05-07,enabled-active,blocked-bloque,0
2021-05-07,enabled-active,granted-autorise,10
2021-05-07,enabled-active,denied-refuse,0
2021-05-07,disabled-desactive,blocked-bloque,0
2021-05-07,disabled-desactive,granted-autorise,1
2021-05-07,disabled-desactive,denied-refuse,0
2021-05-08,enabled-active,blocked-bloque,0
2021-05-08,enabled-active,granted-autorise,0
2021-05-08,enabled-active,denied-refuse,0
2021-05-08,disabled-desactive,blocked-bloque,0
2021-05-08,disabled-desactive,granted-autorise,0
2021-05-08,disabled-desactive,denied-refuse,0
2021-05-09,enabled-active,blocked-bloque,0
2021-05-09,enabled-active,granted-autorise,0
2021-05-09,enabled-active,denied-refuse,0
2021-05-09,disabled-desactive,blocked-bloque,0
2021-05-09,disabled-desactive,granted-autorise,0
2021-05-09,disabled-desactive,denied-refuse,0
2021-05-10,enabled-active,blocked-bloque,0
2021-05-10,enabled-active,granted-autorise,10
2021-05-10,enabled-active,denied-refuse,0
2021-05-10,disabled-desactive,blocked-bloque,0
2021-05-10,disabled-desactive,granted-autorise,3
2021-05-10,disabled-desactive,denied-refuse,0
2021-05-11,enabled-active,blocked-bloque,0
2021-05-11,enabled-active,granted-autorise,19
2021-05-11,enabled-active,denied-refuse,0
2021-05-11,disabled-desactive,blocked-bloque,0
2021-05-11,disabled-desactive,granted-autorise,2
2021-05-11,disabled-desactive,denied-refuse,0
2021-05-12,enabled-active,blocked-bloque,0
2021-05-12,enabled-active,granted-autorise,30
2021-05-12,enabled-active,denied-refuse,0
2021-05-12,disabled-desactive,blocked-bloque,0
2021-05-12,disabled-desactive,granted-autorise,5
2021-05-12,disabled-desactive,denied-refuse,0
2021-05-13,enabled-active,blocked-bloque,0
2021-05-13,enabled-active,granted-autorise,9
2021-05-13,enabled-active,denied-refuse,0
2021-05-13,disabled-desactive,blocked-bloque,0
2021-05-13,disabled-desactive,granted-autorise,3
2021-05-13,disabled-desactive,denied-refuse,0
2021-05-14,enabled-active,blocked-bloque,0
2021-05-14,enabled-active,granted-autorise,3
2021-05-14,enabled-active,denied-refuse,0
2021-05-14,disabled-desactive,blocked-bloque,0
2021-05-14,disabled-desactive,granted-autorise,0
2021-05-14,disabled-desactive,denied-refuse,0
2021-05-15,enabled-active,blocked-bloque,0
2021-05-15,enabled-active,granted-autorise,0
2021-05-15,enabled-active,denied-refuse,0
2021-05-15,disabled-desactive,blocked-bloque,0
2021-05-15,disabled-desactive,granted-autorise,0
2021-05-15,disabled-desactive,denied-refuse,0
2021-05-16,enabled-active,blocked-bloque,0
2021-05-16,enabled-active,granted-autorise,0
2021-05-16,enabled-active,denied-refuse,0
2021-05-16,disabled-desactive,blocked-bloque,0
2021-05-16,disabled-desactive,granted-autorise,0
2021-05-16,disabled-desactive,denied-refuse,0
2021-05-17,enabled-active,blocked-bloque,0
2021-05-17,enabled-active,granted-autorise,12
2021-05-17,enabled-active,denied-refuse,0
2021-05-17,disabled-desactive,blocked-bloque,0
2021-05-17,disabled-desactive,granted-autorise,5
2021-05-17,disabled-desactive,denied-refuse,0
2021-05-18,enabled-active,blocked-bloque,0
2021-05-18,enabled-active,granted-autorise,6
2021-05-18,enabled-active,denied-refuse,0
2021-05-18,disabled-desactive,blocked-bloque,0
2021-05-18,disabled-desactive,granted-autorise,1
2021-05-18,disabled-desactive,denied-refuse,0
2021-05-19,enabled-active,blocked-bloque,0
2021-05-19,enabled-active,granted-autorise,2
2021-05-19,enabled-active,denied-refuse,0
2021-05-19,disabled-desactive,blocked-bloque,0
2021-05-19,disabled-desactive,granted-autorise,0
2021-05-19,disabled-desactive,denied-refuse,0
2021-05-20,enabled-active,blocked-bloque,0
2021-05-20,enabled-active,granted-autorise,7
2021-05-20,enabled-active,denied-refuse,0
2021-05-20,disabled-desactive,blocked-bloque,0
2021-05-20,disabled-desactive,granted-autorise,0
2021-05-20,disabled-desactive,denied-refuse,0
2021-05-21,enabled-active,blocked-bloque,0
2021-05-21,enabled-active,granted-autorise,7
2021-05-21,enabled-active,denied-refuse,0
2021-05-21,disabled-desactive,blocked-bloque,1
2021-05-21,disabled-desactive,granted-autorise,4
2021-05-21,disabled-desactive,denied-refuse,0
2021-05-22,enabled-active,blocked-bloque,0
2021-05-22,enabled-active,granted-autorise,0
2021-05-22,enabled-active,denied-refuse,0
2021-05-22,disabled-desactive,blocked-bloque,0
2021-05-22,disabled-desactive,granted-autorise,0
2021-05-22,disabled-desactive,denied-refuse,0
2021-05-23,enabled-active,blocked-bloque,0
2021-05-23,enabled-active,granted-autorise,0
2021-05-23,enabled-active,denied-refuse,0
2021-05-23,disabled-desactive,blocked-bloque,0
2021-05-23,disabled-desactive,granted-autorise,0
2021-05-23,disabled-desactive,denied-refuse,0
2021-05-24,enabled-active,blocked-bloque,0
2021-05-24,enabled-active,granted-autorise,0
2021-05-24,enabled-active,denied-refuse,0
2021-05-24,disabled-desactive,blocked-bloque,0
2021-05-24,disabled-desactive,granted-autorise,0
2021-05-24,disabled-desactive,denied-refuse,0
2021-05-25,enabled-active,blocked-bloque,0
2021-05-25,enabled-active,granted-autorise,1
2021-05-25,enabled-active,denied-refuse,0
2021-05-25,disabled-desactive,blocked-bloque,0
2021-05-25,disabled-desactive,granted-autorise,0
2021-05-25,disabled-desactive,denied-refuse,0
2021-05-26,enabled-active,blocked-bloque,0
2021-05-26,enabled-active,granted-autorise,1
2021-05-26,enabled-active,denied-refuse,0
2021-05-26,disabled-desactive,blocked-bloque,0
2021-05-26,disabled-desactive,granted-autorise,0
2021-05-26,disabled-desactive,denied-refuse,0
2021-05-27,enabled-active,blocked-bloque,0
2021-05-27,enabled-active,granted-autorise,1
2021-05-27,enabled-active,denied-refuse,0
2021-05-27,disabled-desactive,blocked-bloque,0
2021-05-27,disabled-desactive,granted-autorise,0
2021-05-27,disabled-desactive,denied-refuse,0
2021-05-28,enabled-active,blocked-bloque,0
2021-05-28,enabled-active,granted-autorise,0
2021-05-28,enabled-active,denied-refuse,0
2021-05-28,disabled-desactive,blocked-bloque,0
2021-05-28,disabled-desactive,granted-autorise,0
2021-05-28,disabled-desactive,denied-refuse,0
2021-05-29,enabled-active,blocked-bloque,0
2021-05-29,enabled-active,granted-autorise,0
2021-05-29,enabled-active,denied-refuse,0
2021-05-29,disabled-desactive,blocked-bloque,0
2021-05-29,disabled-desactive,granted-autorise,0
2021-05-29,disabled-desactive,denied-refuse,0
2021-05-30,enabled-active,blocked-bloque,0
2021-05-30,enabled-active,granted-autorise,0
2021-05-30,enabled-active,denied-refuse,0
2021-05-30,disabled-desactive,blocked-bloque,0
2021-05-30,disabled-desactive,granted-autorise,0
2021-05-30,disabled-desactive,denied-refuse,0
2021-05-31,enabled-active,blocked-bloque,0
2021-05-31,enabled-active,granted-autorise,0
2021-05-31,enabled-active,denied-refuse,0
2021-05-31,disabled-desactive,blocked-bloque,0
2021-05-31,disabled-desactive,granted-autorise,0
2021-05-31,disabled-desactive,denied-refuse,0
2021-06-01,enabled-active,blocked-bloque,0
2021-06-01,enabled-active,granted-autorise,0
2021-06-01,enabled-active,denied-refuse,0
2021-06-01,disabled-desactive,blocked-bloque,0
2021-06-01,disabled-desactive,granted-autorise,0
2021-06-01,disabled-desactive,denied-refuse,0
2021-06-02,enabled-active,blocked-bloque,0
2021-06-02,enabled-active,granted-autorise,0
2021-06-02,enabled-active,denied-refuse,0
2021-06-02,disabled-desactive,blocked-bloque,0
2021-06-02,disabled-desactive,granted-autorise,0
2021-06-02,disabled-desactive,denied-refuse,0
2021-06-03,enabled-active,blocked-bloque,0
2021-06-03,enabled-active,granted-autorise,2
2021-06-03,enabled-active,denied-refuse,0
2021-06-03,disabled-desactive,blocked-bloque,0
2021-06-03,disabled-desactive,granted-autorise,0
2021-06-03,disabled-desactive,denied-refuse,0
