date,os-se,count-nombre
2021-06-19,android,2
2021-06-19,ios,4454
2021-06-20,android,2
2021-06-20,ios,4228
2021-06-21,android,2
2021-06-21,ios,4222
2021-06-22,android,22
2021-06-22,ios,4159
2021-06-23,android,26
2021-06-23,ios,3998
2021-06-24,android,25
2021-06-24,ios,3871
2021-06-25,android,1
2021-06-25,ios,3733
2021-06-26,android,1
2021-06-26,ios,3576
2021-06-27,android,1
2021-06-27,ios,3460
2021-06-28,android,1
2021-06-28,ios,3489
2021-06-29,android,19
2021-06-29,ios,3387
2021-06-30,android,12
2021-06-30,ios,3260
2021-07-01,android,1
2021-07-01,ios,3203
2021-07-02,android,16
2021-07-02,ios,3099
2021-07-03,android,5
2021-07-03,ios,2943
2021-07-04,android,1
2021-07-04,ios,2793
2021-07-05,android,1
2021-07-05,ios,2852
2021-07-06,android,9
2021-07-06,ios,2821
2021-07-07,android,0
2021-07-07,ios,2792
2021-07-08,android,0
2021-07-08,ios,2719
2021-07-09,android,29
2021-07-09,ios,2584
