date,region,exposure_status,count
2021-05-19,ON,monitoring,<20
2021-05-19,PE,exposed,<20
2021-05-19,PE,monitoring,<20
2021-05-19,QC,exposed,<20
2021-05-19,QC,monitoring,<20
2021-05-19,SK,exposed,<20
2021-05-19,SK,monitoring,<20
2021-05-19,YT,exposed,<20
2021-05-19,YT,monitoring,<20
2021-05-19,NPTS,exposed,<20
2021-05-19,NPTS,monitoring,<20
2021-05-20,AB,exposed,<20
2021-05-20,AB,monitoring,<20
2021-05-20,BC,exposed,<20
2021-05-20,BC,monitoring,<20
2021-05-20,MB,exposed,<20
2021-05-20,MB,monitoring,<20
2021-05-20,NB,exposed,<20
2021-05-20,NB,monitoring,<20
2021-05-20,NL,exposed,<20
2021-05-20,NL,monitoring,<20
2021-05-20,NT,exposed,<20
2021-05-20,NT,monitoring,<20
2021-05-20,NS,exposed,<20
2021-05-20,NS,monitoring,<20
2021-05-20,NU,exposed,<20
2021-05-20,NU,monitoring,<20
2021-05-20,ON,exposed,<20
2021-05-20,ON,monitoring,<20
2021-05-20,PE,exposed,<20
2021-05-20,PE,monitoring,<20
2021-05-20,QC,exposed,<20
2021-05-20,QC,monitoring,<20
2021-05-20,SK,exposed,<20
2021-05-20,SK,monitoring,<20
2021-05-20,YT,exposed,<20
2021-05-20,YT,monitoring,<20
2021-05-20,NPTS,exposed,<20
2021-05-20,NPTS,monitoring,<20
2021-05-21,AB,exposed,<20
2021-05-21,AB,monitoring,<20
2021-05-21,BC,exposed,<20
2021-05-21,BC,monitoring,<20
2021-05-21,MB,exposed,<20
2021-05-21,MB,monitoring,<20
2021-05-21,NB,exposed,<20
2021-05-21,NB,monitoring,<20
2021-05-21,NL,exposed,<20
2021-05-21,NL,monitoring,<20
2021-05-21,NT,exposed,<20
2021-05-21,NT,monitoring,<20
2021-05-21,NS,exposed,<20
2021-05-21,NS,monitoring,<20
2021-05-21,NU,exposed,<20
2021-05-21,NU,monitoring,<20
2021-05-21,ON,exposed,23
2021-05-21,ON,monitoring,<20
2021-05-21,PE,exposed,<20
2021-05-21,PE,monitoring,<20
2021-05-21,QC,exposed,<20
2021-05-21,QC,monitoring,<20
2021-05-21,SK,exposed,<20
2021-05-21,SK,monitoring,<20
2021-05-21,YT,exposed,<20
2021-05-21,YT,monitoring,<20
2021-05-21,NPTS,exposed,<20
2021-05-21,NPTS,monitoring,<20
2021-05-22,AB,exposed,<20
2021-05-22,AB,monitoring,<20
2021-05-22,BC,exposed,<20
2021-05-22,BC,monitoring,<20
2021-05-22,MB,exposed,<20
2021-05-22,MB,monitoring,<20
2021-05-22,NB,exposed,<20
2021-05-22,NB,monitoring,<20
2021-05-22,NL,exposed,<20
2021-05-22,NL,monitoring,<20
2021-05-22,NT,exposed,<20
2021-05-22,NT,monitoring,<20
2021-05-22,NS,exposed,<20
2021-05-22,NS,monitoring,<20
2021-05-22,NU,exposed,<20
2021-05-22,NU,monitoring,<20
2021-05-22,ON,exposed,<20
2021-05-22,ON,monitoring,<20
2021-05-22,PE,exposed,<20
2021-05-22,PE,monitoring,<20
2021-05-22,QC,exposed,<20
2021-05-22,QC,monitoring,<20
2021-05-22,SK,exposed,<20
2021-05-22,SK,monitoring,<20
2021-05-22,YT,exposed,<20
2021-05-22,YT,monitoring,<20
2021-05-22,NPTS,exposed,<20
2021-05-22,NPTS,monitoring,<20
2021-05-23,AB,exposed,<20
2021-05-23,AB,monitoring,<20
2021-05-23,BC,exposed,<20
2021-05-23,BC,monitoring,<20
2021-05-23,MB,exposed,<20
2021-05-23,MB,monitoring,<20
2021-05-23,NB,exposed,<20
2021-05-23,NB,monitoring,<20
2021-05-23,NL,exposed,<20
2021-05-23,NL,monitoring,<20
2021-05-23,NT,exposed,<20
2021-05-23,NT,monitoring,<20
2021-05-23,NS,exposed,<20
2021-05-23,NS,monitoring,<20
2021-05-23,NU,exposed,<20
2021-05-23,NU,monitoring,<20
2021-05-23,ON,exposed,<20
2021-05-23,ON,monitoring,<20
2021-05-23,PE,exposed,<20
2021-05-23,PE,monitoring,<20
2021-05-23,QC,exposed,<20
2021-05-23,QC,monitoring,<20
2021-05-23,SK,exposed,<20
2021-05-23,SK,monitoring,<20
2021-05-23,YT,exposed,<20
2021-05-23,YT,monitoring,<20
2021-05-23,NPTS,exposed,<20
2021-05-23,NPTS,monitoring,<20
2021-05-24,AB,exposed,<20
2021-05-24,AB,monitoring,<20
2021-05-24,BC,exposed,<20
2021-05-24,BC,monitoring,<20
2021-05-24,MB,exposed,<20
2021-05-24,MB,monitoring,<20
2021-05-24,NB,exposed,<20
2021-05-24,NB,monitoring,<20
2021-05-24,NL,exposed,<20
2021-05-24,NL,monitoring,<20
2021-05-24,NT,exposed,<20
2021-05-24,NT,monitoring,<20
2021-05-24,NS,exposed,<20
2021-05-24,NS,monitoring,<20
2021-05-24,NU,exposed,<20
2021-05-24,NU,monitoring,<20
2021-05-24,ON,exposed,<20
2021-05-24,ON,monitoring,<20
2021-05-24,PE,exposed,<20
2021-05-24,PE,monitoring,<20
2021-05-24,QC,exposed,<20
2021-05-24,QC,monitoring,<20
2021-05-24,SK,exposed,<20
2021-05-24,SK,monitoring,<20
2021-05-24,YT,exposed,<20
2021-05-24,YT,monitoring,<20
2021-05-24,NPTS,exposed,<20
2021-05-24,NPTS,monitoring,<20
